"exposure";"outcome";"lambda";"beta_unpenalized";"bootstrap_mean";"bootstrap_standard_error";"ci95_lower";"ci95_upper";"bootstrap_q025";"bootstrap_q975";"z_value";"p_value";"significant";"n_valid_bootstrap"
"hs_fdensity300_h_Log";"hs_bmi_c_cat";0;-0,0700397708785107;-0,0786583187010809;0,0654461843296532;-0,198311935090201;0,0582323933331791;-0,204995359589052;0,0320111174862018;-1,07018876036714;0,284534352500103;FALSE;100
"hs_landuseshan300_h_None";"hs_bmi_c_cat";0;-0,0401320199641491;-0,0352641938459371;0,0678001549825121;-0,173017881876107;0,0927538419478085;-0,147364108830089;0,0903701159103827;-0,59191634553786;0,553906607688721;FALSE;100
"hs_popdens_h_Sqrt";"hs_bmi_c_cat";0;0,061338177438517;0,0655102197553902;0,0746741907848501;-0,085020547074462;0,207696901951496;-0,0573072666031442;0,203649178911182;0,821410674743613;0,411412385198047;FALSE;100
"hs_walkability_mean_h_None";"hs_bmi_c_cat";0;0,0424168770957333;0,0365044321853746;0,066815482053318;-0,0885390613384524;0,173372815529919;-0,0862836268572254;0,163079079194811;0,63483605583935;0,525535344962576;FALSE;100
"hs_accesslines300_s_dic0";"hs_bmi_c_cat";0;0,181894986030361;0,171618078911698;0,161481359604222;-0,134602662968474;0,498392635029197;-0,126303335503129;0,531819047583563;1,1264147544718;0,259990004443393;FALSE;100
"hs_accesspoints300_s_Log";"hs_bmi_c_cat";0;-0,208268215602506;-0,212734650974485;0,0772431770978249;-0,359662060765692;-0,0568743704393199;-0,340915173272956;-0,0914019156916783;-2,69626682158275;0,00701214729075327;TRUE;100
"hs_builtdens300_s_Sqrt";"hs_bmi_c_cat";0;0,0143481445754005;0,0111663648378806;0,0679908883016643;-0,118911547772747;0,147607836923548;-0,114604192069752;0,133656878422687;0,211030403246685;0,832863547185532;FALSE;100
"hs_connind300_s_Log";"hs_bmi_c_cat";0;-0,0567211442831404;-0,0544278002656161;0,0714468593163019;-0,196754415351592;0,0833121267853115;-0,190041238571434;0,082164402707882;-0,793892759260845;0,427257865313011;FALSE;100
"hs_fdensity300_s_Log";"hs_bmi_c_cat";0;-0,0810205132180793;-0,0827424022194622;0,0650101711915441;-0,208438107382289;0,0463970809461304;-0,191680346665673;0,0365138602780676;-1,24627441726561;0,212663666611348;FALSE;100
"hs_landuseshan300_s_None";"hs_bmi_c_cat";0;-0,071114196227989;-0,0754550255028808;0,0680809151017703;-0,204550337861988;0,0623219454060098;-0,202574394333237;0,0243509136851493;-1,0445540592644;0,296229121817506;FALSE;100
"hs_popdens_s_Sqrt";"hs_bmi_c_cat";0;-0,0843052715580283;-0,0812607633910538;0,0663053938100283;-0,214261455406429;0,0456509122903722;-0,220836005123229;0,0432326580111922;-1,27146928347295;0,203561748281313;FALSE;100
"h_Absorbance_Log";"hs_bmi_c_cat";0;-0,041640480379022;-0,0425215404423308;0,0611210165986132;-0,161435471610779;0,0781545108527347;-0,161487696043455;0,0840983428557971;-0,681279250515064;0,495694810052298;FALSE;100
"h_Benzene_Log";"hs_bmi_c_cat";0;0,0645361521249568;0,0656836323692767;0,0604813607159263;-0,0540051366142344;0,183077440864148;-0,0518207898286886;0,173351031288576;1,06704200039538;0,285952870455797;FALSE;100
"h_NO2_Log";"hs_bmi_c_cat";0;0,0402782474054659;0,0377426180493078;0,0758443173875812;-0,108373883106218;0,18893037791715;-0,119788009924265;0,200376694270153;0,531064802121366;0,595373874157985;FALSE;100
"h_PM_Log";"hs_bmi_c_cat";0;0,11143835937386;0,114529638266348;0,0656368197754088;-0,0172074434456874;0,240084162193408;-0,0240689152072511;0,219889095631665;1,69780254063454;0,0895450362470991;FALSE;100
"h_TEX_Log";"hs_bmi_c_cat";0;0,0540986451077756;0,0490167817465234;0,0722730427926145;-0,0875539158188709;0,195751206034422;-0,072629692295541;0,201534969736192;0,748531444331328;0,454139665867846;FALSE;100
"hs_KIDMED_None";"hs_bmi_c_cat";0;0,134535476487711;0,13657005345481;0,0626617292381557;0,011720743971925;0,257350209003496;0,0271152969240357;0,241503559553975;2,14701187029786;0,0317923366143834;TRUE;100
"hs_mvpa_prd_alt_None";"hs_bmi_c_cat";0;-0,100760055815897;-0,0988411034947811;0,0695470508684165;-0,237069770748968;0,0355496591171748;-0,240200677984696;0,0352605244120446;-1,4488041485258;0,14739228492532;FALSE;100
"hs_sd_wk_None";"hs_bmi_c_cat";0;0,0215409304472043;0,0151226557098482;0,0639720555369791;-0,103841994422271;0,146923855316679;-0,094544414412875;0,163217945693369;0,336724062817593;0,736324922108688;FALSE;100
"hs_dif_hours_total_None";"hs_bmi_c_cat";0;-0,097157874492713;-0,103661967303961;0,0655536261365;-0,225640620776256;0,0313248717908305;-0,25964746384945;0,0223610796991301;-1,48211289319686;0,138310258707515;FALSE;100
"hs_as_c_Log2";"hs_bmi_c_cat";0;-0,00534706095496507;-0,000317316640968772;0,0674787717430206;-0,137603023292285;0,126908901382354;-0,117708477362092;0,141694087111888;-0,0792406384533536;0,936841221386738;FALSE;100
"hs_cd_c_Log2";"hs_bmi_c_cat";0;0,0390623603481097;0,0343245897615789;0,0688375397813188;-0,0958567384076183;0,173981459103838;-0,0893283959105177;0,172794094451372;0,567457240223895;0,570403569972934;FALSE;100
"hs_co_c_Log2";"hs_bmi_c_cat";0;-0,0959585233532383;-0,100421018141654;0,0568962318446257;-0,207473088624746;0,015556041918269;-0,202931503604723;0,016628246569128;-1,68655322579684;0,0916892923824528;FALSE;100
"hs_cs_c_Log2";"hs_bmi_c_cat";0;0,250766347437781;0,254163633407431;0,0600877342853877;0,132996552325809;0,368536142549754;0,147130543119031;0,354729144063161;4,17333671206111;3,00170814890938e-05;TRUE;100
"hs_cu_c_Log2";"hs_bmi_c_cat";0;0,237646353785998;0,245114834072638;0,0652531775032016;0,109752476002923;0,365540231569072;0,136639493904383;0,404200379481945;3,64191236165224;0,000270620208656875;TRUE;100
"hs_hg_c_Log2";"hs_bmi_c_cat";0;0,00467224597584447;0,00413690262977308;0,0760035007442467;-0,144291878181842;0,153636370133531;-0,147740008229199;0,143766758083999;0,0614740890892206;0,950981649280004;FALSE;100
"hs_mn_c_Log2";"hs_bmi_c_cat";0;-0,00836299567733405;-0,0101726630048116;0,0662891930729683;-0,138287426664574;0,121561435309906;-0,119597425848181;0,123103153622138;-0,12615926201015;0,899605857851989;FALSE;100
"hs_mo_c_Log2";"hs_bmi_c_cat";0;-0,0845560532625413;-0,0929246350246349;0,0549267191682517;-0,19221044462126;0,0230983380961777;-0,200958016338181;0,0308163330908906;-1,53943389561516;0,123698404400237;FALSE;100
"hs_pb_c_Log2";"hs_bmi_c_cat";0;-0,0545811653268814;-0,0513968811642113;0,0669819336061786;-0,185863342809845;0,0767010121560818;-0,187479980357605;0,0649950581141122;-0,8148639847842;0,415150170549093;FALSE;100
"hs_hum_mt_hs_h_None";"hs_bmi_c_cat";0;0,263145131533049;0,266893639449905;0,0713017418044464;0,12339628556136;0,402893977504737;0,135927513612481;0,390736612846307;3,6905848983992;0,000223738997278481;TRUE;100
"hs_tm_mt_hs_h_None";"hs_bmi_c_cat";0;-0,0130515848054558;-0,0104562717722617;0,0545551800640794;-0,119977772901149;0,0938746032902374;-0,104875800287494;0,0904765730667795;-0,239236398635761;0,810922279945823;FALSE;100
"hs_uvdvf_mt_hs_h_None";"hs_bmi_c_cat";0;0,109501021430769;0,103990714310026;0,0555498035460625;0,000625407132210626;0,218376635729326;-0,0154607310541479;0,193799894878544;1,97122247858121;0,0486984338573815;TRUE;100
"hs_hum_dy_hs_h_None";"hs_bmi_c_cat";0;0,0314677012392329;0,0398187859967522;0,0678496667104647;-0,101515201876324;0,16445060435479;-0,0771755153646989;0,175066283840654;0,463785642065351;0,642801331156811;FALSE;100
"hs_hum_wk_hs_h_None";"hs_bmi_c_cat";0;0,0994137829433454;0,106705695351097;0,066232600740174;-0,0303997291098166;0,229227294996507;-0,0247123697449363;0,216715413215758;1,50097960569809;0,133360836570476;FALSE;100
"hs_tm_dy_hs_h_None";"hs_bmi_c_cat";0;-0,0837257586057911;-0,0789616045836224;0,0730868843221209;-0,226973419619393;0,059521902407811;-0,240966637531967;0,029315525465864;-1,14556475327065;0,251975288233693;FALSE;100
"hs_tm_wk_hs_h_None";"hs_bmi_c_cat";0;0,0178586079316432;0,0163381441062144;0,0516374066914123;-0,0833488494385725;0,119066065301859;-0,093952526237436;0,103405929740871;0,345846336520483;0,729458199921041;FALSE;100
"hs_uvdvf_dy_hs_h_None";"hs_bmi_c_cat";0;-0,047273635470262;-0,0438062678024982;0,0570698732817719;-0,1591285317048;0,0645812607642755;-0,153972031292918;0,0870911754362904;-0,828346599559759;0,407474239318789;FALSE;100
"hs_uvdvf_wk_hs_h_None";"hs_bmi_c_cat";0;-0,0185069846547951;-0,0201592436976621;0,0602175168002558;-0,136531148821732;0,0995171795121418;-0,146151173464258;0,0994635763598473;-0,307335566761804;0,758587966447255;FALSE;100
"hs_ndvi100_h_None";"hs_bmi_c_cat";0;-0,0211954633771529;-0,0213012867495653;0,0649463026035015;-0,148487877409056;0,10609695065475;-0,152213414369526;0,0987403664996744;-0,326353657213585;0,744156795861511;FALSE;100
"hs_ndvi100_s_None";"hs_bmi_c_cat";0;-0,119504103036128;-0,112434008768264;0,0716920694545969;-0,260017977144282;0,0210097710720264;-0,234059542173525;0,0259166597720806;-1,66690826398602;0,0955326474020044;FALSE;100
"hs_dde_cadj_Log2";"hs_bmi_c_cat";0;-0,256675742754678;-0,252440031244576;0,0830593603940261;-0,419469097705902;-0,0938823878034546;-0,401733129526456;-0,102957457120916;-3,09026871308702;0,0019997548430383;TRUE;100
"hs_ddt_cadj_Log2";"hs_bmi_c_cat";0;0,0373005258819518;0,0349237485960773;0,0645778896332045;-0,0892698119967315;0,163870863760635;-0,0840160296497043;0,147624376383257;0,577605215869005;0,563530684688762;FALSE;100
"hs_hcb_cadj_Log2";"hs_bmi_c_cat";0;-0,291477181738332;-0,353828350465777;0,175618126324461;-0,635682384366681;0,0527280208900178;-0,679563200856275;-0,12073196424432;-1,65972150961124;0,0969704901583489;FALSE;100
"hs_pcb118_cadj_Log2";"hs_bmi_c_cat";0;0,0732502256302921;0,0711010516195858;0,0579536843830025;-0,0403369085317941;0,186837359792378;-0,0256765375905216;0,200470900476381;1,26394424116676;0,206250040945548;FALSE;100
"hs_pcb138_cadj_Log2";"hs_bmi_c_cat";0;0,0435957357574683;0,0269426362925572;0,0758130567702121;-0,104995125070038;0,192186596584975;-0,132475313141356;0,151782587059908;0,575042579929288;0,565262500118543;FALSE;100
"hs_pcb153_cadj_Log2";"hs_bmi_c_cat";0;-0,1631732548251;-0,157293107833479;0,0581949670374226;-0,277233294299944;-0,049113215350256;-0,258324918904149;-0,0447708950684928;-2,8039066457443;0,0050487521095322;TRUE;100
"hs_pcb170_cadj_Log2";"hs_bmi_c_cat";0;-0,2432719922004;-0,244341929584356;0,0760577633542103;-0,392342469119322;-0,094201515281477;-0,406904937395093;-0,108890160339366;-3,19851625227857;0,00138136746619323;TRUE;100
"hs_pcb180_cadj_Log2";"hs_bmi_c_cat";0;-0,0951154455640919;-0,107025073742391;0,0771566498200165;-0,246339700379093;0,0561088092509093;-0,262836171202776;0,0246343486864465;-1,23275758843817;0,217666218995347;FALSE;100
"hs_sumPCBs5_cadj_Log2";"hs_bmi_c_cat";0;-0,210204097573983;-0,19837708051475;0,0551979743365273;-0,318390139293143;-0,102018055854823;-0,290010238305826;-0,0690389385689013;-3,80818499411636;0,0001399905308141;TRUE;100
"hs_pfhxs_c_Log2";"hs_bmi_c_cat";0;0,0330627033021027;0,0342954484100595;0,0780208505481764;-0,119855353815505;0,18598076041971;-0,0998181190454657;0,192772665021342;0,423767532266097;0,671735358794402;FALSE;100
"hs_pfna_c_Log2";"hs_bmi_c_cat";0;0,0478222855704484;0,0477167038131139;0,0652784915934238;-0,080121206917763;0,17576577805866;-0,0883036454726271;0,168744323440031;0,732588704228975;0,463809322621274;FALSE;100
"hs_pfoa_c_Log2";"hs_bmi_c_cat";0;-0,0711246092540583;-0,0735448744259053;0,0646762650879662;-0,197887759481037;0,0556385409729206;-0,188484765673466;0,0459303067088883;-1,09970186369485;0,271462042479661;FALSE;100
"hs_pfos_c_Log2";"hs_bmi_c_cat";0;-0,044543697574512;-0,0391727854142702;0,0668772864796142;-0,175620770458323;0,0865333753092994;-0,163190437735075;0,106461266912343;-0,666051209899044;0,505378368622361;FALSE;100
"hs_pfunda_c_Log2";"hs_bmi_c_cat";0;-0,00329139748400273;-0,00534841222849965;0,0631383607820766;-0,127040310659769;0,120457515691764;-0,121258033757747;0,121290721963547;-0,0521299166344065;0,958425175340178;FALSE;100
"hs_hm_pers_None";"hs_bmi_c_cat";0;-0,00703991114253157;-0,00824664223460347;0,0580434482717716;-0,120802979293718;0,106723157008654;-0,122775717736447;0,0969497641285446;-0,121286921300217;0,903463778830811;FALSE;100
"hs_trafload_h_pow1over3";"hs_bmi_c_cat";0;-0,0743944426127692;-0,0726926119803112;0,0651214112984996;-0,202030063380248;0,0532411781547098;-0,216106113506083;0,0185873965865541;-1,14239604347277;0,253289435123088;FALSE;100
"hs_trafnear_h_pow1over3";"hs_bmi_c_cat";0;0,0538034910718558;0,055048725662655;0,0691578023511845;-0,0817433107864053;0,189350292930117;-0,0885755483060987;0,191601676980063;0,777981503788116;0,436579917324335;FALSE;100
"FAS_cat_None_Low";"hs_bmi_c_cat";0;-0,505960793519492;-0,518757620862748;0,180338967170933;-0,859418674183672;-0,152502912855311;-0,885847625433947;-0,190281653509542;-2,80560991036352;0,00502214503790813;TRUE;100
"FAS_cat_None_Middle";"hs_bmi_c_cat";0;-0,208670348890307;-0,215639104035466;0,123467584770232;-0,450662368298108;0,0333216705174927;-0,458559450585434;-0,00157992623102246;-1,69008205091753;0,0910122582756323;FALSE;100
"hs_globalexp2_None_no exposure";"hs_bmi_c_cat";0;-0,172255872463946;-0,174897072178499;0,110821986109569;-0,389462973933899;0,0449512290060059;-0,375745803005928;0,0455331448780122;-1,55434745857775;0,120101558809196;FALSE;100
